date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,new_death,pnew_death
10/07/2020,Alaska,8878,,,126,0,59,1,0
10/08/2020,Alaska,9005,,,127,0,60,1,0
10/09/2020,Alaska,9182,,,177,0,60,0,0
10/10/2020,Alaska,9431,,,249,0,60,0,0
10/11/2020,Alaska,9686,,,255,0,60,0,0
10/12/2020,Alaska,9877,,,191,0,60,0,0
10/13/2020,Alaska,10028,,,151,0,60,0,0
10/14/2020,Alaska,10171,,,143,0,64,4,0
10/15/2020,Alaska,10323,,,152,0,65,1,0
10/16/2020,Alaska,10549,,,226,0,66,1,0
10/17/2020,Alaska,10760,,,211,0,67,1,0
10/18/2020,Alaska,10980,,,220,0,67,0,0
10/19/2020,Alaska,11182,,,202,0,67,0,0
10/20/2020,Alaska,11393,,,211,0,67,0,0
10/21/2020,Alaska,11605,,,212,0,68,1,0
10/22/2020,Alaska,11837,,,232,0,68,0,0
10/23/2020,Alaska,12118,,,281,0,68,0,0
10/24/2020,Alaska,12489,,,371,0,68,0,0
10/25/2020,Alaska,13012,,,523,0,68,0,0
10/26/2020,Alaska,13360,,,348,0,68,0,0
10/27/2020,Alaska,13742,,,382,0,70,2,0
10/28/2020,Alaska,14097,,,355,0,71,1,0
10/29/2020,Alaska,14456,,,359,0,77,6,0
10/30/2020,Alaska,14837,,,381,0,81,4,0
10/31/2020,Alaska,15274,,,437,0,82,1,0
11/01/2020,Alaska,15622,,,348,0,83,1,0
11/02/2020,Alaska,15972,,,350,0,84,1,0
11/03/2020,Alaska,16360,,,388,0,84,0,0
11/04/2020,Alaska,16764,,,404,0,84,0,0
11/05/2020,Alaska,17072,,,308,0,84,0,0
11/06/2020,Alaska,17597,,,525,0,84,0,0
11/07/2020,Alaska,18198,,,601,0,84,0,0
11/08/2020,Alaska,18716,,,518,0,84,0,0
11/09/2020,Alaska,19187,,,471,0,84,0,0
11/10/2020,Alaska,19712,,,525,0,92,8,0
11/11/2020,Alaska,20207,,,495,0,96,4,0
11/12/2020,Alaska,20688,,,481,0,96,0,0
11/13/2020,Alaska,21275,,,587,0,97,1,0
11/14/2020,Alaska,22014,,,739,0,98,1,0
11/15/2020,Alaska,22662,,,648,0,98,0,0
11/16/2020,Alaska,23240,,,578,0,98,0,0
11/17/2020,Alaska,23874,,,634,0,99,1,0
11/18/2020,Alaska,24419,,,545,0,99,0,0
11/19/2020,Alaska,24909,,,490,0,100,1,0
11/20/2020,Alaska,25369,,,460,0,100,0,0
11/21/2020,Alaska,26044,,,675,0,101,1,0
11/22/2020,Alaska,26587,,,543,0,102,1,0
11/23/2020,Alaska,27085,,,498,0,102,0,0
01/22/2020,Hawaii,0,,,0,,0,0,
01/23/2020,Hawaii,0,,,0,,0,0,
01/24/2020,Hawaii,0,,,0,,0,0,
01/25/2020,Hawaii,0,,,0,,0,0,
01/26/2020,Hawaii,0,,,0,,0,0,
01/27/2020,Hawaii,0,,,0,,0,0,
01/28/2020,Hawaii,0,,,0,,0,0,
01/29/2020,Hawaii,0,,,0,,0,0,
01/30/2020,Hawaii,0,,,0,,0,0,
01/31/2020,Hawaii,0,,,0,,0,0,
02/01/2020,Hawaii,0,,,0,,0,0,
02/02/2020,Hawaii,0,,,0,,0,0,
02/03/2020,Hawaii,0,,,0,,0,0,
02/04/2020,Hawaii,0,,,0,,0,0,
02/05/2020,Hawaii,0,,,0,,0,0,
02/06/2020,Hawaii,0,,,0,,0,0,
02/07/2020,Hawaii,0,,,0,,0,0,
02/08/2020,Hawaii,0,,,0,,0,0,
02/09/2020,Hawaii,0,,,0,,0,0,
02/10/2020,Hawaii,0,,,0,,0,0,
02/11/2020,Hawaii,0,,,0,,0,0,
02/12/2020,Hawaii,0,,,0,,0,0,
02/13/2020,Hawaii,0,,,0,,0,0,
02/14/2020,Hawaii,0,,,0,,0,0,
02/15/2020,Hawaii,0,,,0,,0,0,
02/16/2020,Hawaii,0,,,0,,0,0,
02/17/2020,Hawaii,0,,,0,,0,0,
02/18/2020,Hawaii,0,,,0,,0,0,
02/19/2020,Hawaii,0,,,0,,0,0,
02/20/2020,Hawaii,0,,,0,,0,0,
02/21/2020,Hawaii,0,,,0,,0,0,
02/22/2020,Hawaii,0,,,0,,0,0,
02/23/2020,Hawaii,0,,,0,,0,0,
02/24/2020,Hawaii,0,,,0,,0,0,
02/25/2020,Hawaii,0,,,0,,0,0,
02/26/2020,Hawaii,0,,,0,,0,0,
02/27/2020,Hawaii,0,,,0,,0,0,
02/28/2020,Hawaii,0,,,0,,0,0,
02/29/2020,Hawaii,0,,,0,,0,0,
03/01/2020,Hawaii,0,,,0,,0,0,
03/02/2020,Hawaii,0,,,0,,0,0,
03/03/2020,Hawaii,0,,,0,,0,0,
03/04/2020,Hawaii,0,,,0,,0,0,
03/05/2020,Hawaii,1,,,1,0,0,0,
03/08/2020,Hawaii,2,,,1,0,0,0,
03/13/2020,Hawaii,4,,,2,0,0,0,
03/14/2020,Hawaii,7,,,3,0,0,0,
03/15/2020,Hawaii,10,,,3,0,0,0,
03/16/2020,Hawaii,11,,,1,0,0,0,
03/17/2020,Hawaii,16,,,5,0,0,0,
03/18/2020,Hawaii,22,,,6,0,0,0,
03/19/2020,Hawaii,39,,,17,0,0,0,
03/20/2020,Hawaii,49,,,10,0,0,0,
03/21/2020,Hawaii,59,,,10,0,0,0,
03/22/2020,Hawaii,79,,,20,0,0,0,
03/23/2020,Hawaii,93,,,14,0,0,0,
03/24/2020,Hawaii,102,,,9,0,0,0,
03/25/2020,Hawaii,119,,,17,0,0,0,
03/26/2020,Hawaii,136,,,17,0,0,0,
03/27/2020,Hawaii,171,,,35,0,0,0,
03/28/2020,Hawaii,199,,,28,0,0,0,
03/29/2020,Hawaii,230,,,31,0,0,0,
03/30/2020,Hawaii,252,,,22,0,0,0,
03/31/2020,Hawaii,283,,,31,0,1,1,
04/01/2020,Hawaii,311,,,28,0,1,0,
04/02/2020,Hawaii,350,,,39,0,2,1,
04/03/2020,Hawaii,373,,,23,0,3,1,
04/04/2020,Hawaii,388,,,15,0,4,1,
04/05/2020,Hawaii,406,,,18,0,4,0,
04/06/2020,Hawaii,428,,,22,0,5,1,
04/07/2020,Hawaii,449,,,21,0,5,0,
04/08/2020,Hawaii,458,,,9,0,5,0,
04/09/2020,Hawaii,469,,,11,0,6,1,
04/10/2020,Hawaii,489,,,20,0,8,2,
04/11/2020,Hawaii,503,,,14,0,9,1,
04/12/2020,Hawaii,507,,,4,0,9,0,
04/13/2020,Hawaii,513,,,6,0,9,0,
04/14/2020,Hawaii,524,,,11,0,9,0,
04/15/2020,Hawaii,535,,,11,0,9,0,
04/16/2020,Hawaii,544,,,9,0,9,0,
04/17/2020,Hawaii,564,,,20,0,9,0,
04/18/2020,Hawaii,572,,,8,0,9,0,
04/19/2020,Hawaii,576,,,4,0,10,1,0
04/20/2020,Hawaii,578,,,2,0,10,0,0
04/21/2020,Hawaii,584,,,6,0,12,2,0
04/22/2020,Hawaii,589,,,5,0,12,0,0
04/23/2020,Hawaii,592,,,3,0,12,0,0
04/24/2020,Hawaii,594,,,2,0,13,1,0
04/25/2020,Hawaii,596,,,2,0,14,1,0
04/26/2020,Hawaii,597,,,1,0,14,0,0
04/27/2020,Hawaii,598,,,1,0,16,2,0
04/28/2020,Hawaii,602,,,4,0,16,0,0
04/29/2020,Hawaii,606,,,4,0,16,0,0
04/30/2020,Hawaii,607,,,1,0,16,0,0
05/02/2020,Hawaii,610,,,3,0,16,0,0
05/03/2020,Hawaii,611,,,1,0,17,1,0
05/04/2020,Hawaii,614,,,3,0,17,0,0
05/05/2020,Hawaii,615,,,1,0,17,0,0
05/06/2020,Hawaii,617,,,2,0,17,0,0
05/08/2020,Hawaii,619,,,2,0,17,0,0
05/09/2020,Hawaii,620,,,1,0,17,0,0
05/10/2020,Hawaii,622,,,2,0,17,0,0
05/11/2020,Hawaii,623,,,1,0,17,0,0
05/12/2020,Hawaii,626,,,3,0,17,0,0
05/15/2020,Hawaii,628,,,2,0,17,0,0
05/16/2020,Hawaii,629,,,1,0,17,0,0
05/18/2020,Hawaii,630,,,1,0,17,0,0
05/19/2020,Hawaii,631,,,1,0,17,0,0
05/20/2020,Hawaii,635,,,4,0,17,0,0
05/22/2020,Hawaii,636,,,1,0,17,0,0
05/27/2020,Hawaii,638,,,2,0,17,0,0
05/28/2020,Hawaii,641,,,3,0,17,0,0
05/29/2020,Hawaii,644,,,3,0,17,0,0
06/01/2020,Hawaii,645,,,1,0,17,0,0
06/02/2020,Hawaii,646,,,1,0,17,0,0
06/03/2020,Hawaii,647,,,1,0,17,0,0
06/04/2020,Hawaii,653,,,6,0,17,0,0
06/05/2020,Hawaii,661,,,8,0,17,0,0
06/06/2020,Hawaii,662,,,1,0,17,0,0
06/07/2020,Hawaii,663,,,1,0,17,0,0
06/08/2020,Hawaii,669,,,6,0,17,0,0
06/09/2020,Hawaii,673,,,4,0,17,0,0
06/10/2020,Hawaii,679,,,6,0,17,0,0
06/11/2020,Hawaii,694,,,15,0,17,0,0
06/12/2020,Hawaii,711,,,17,0,17,0,0
06/13/2020,Hawaii,716,,,5,0,17,0,0
06/14/2020,Hawaii,724,,,8,0,17,0,0
06/15/2020,Hawaii,727,,,3,0,17,0,0
06/16/2020,Hawaii,732,,,5,0,17,0,0
06/17/2020,Hawaii,750,,,18,0,17,0,0
06/18/2020,Hawaii,776,,,26,0,17,0,0
06/19/2020,Hawaii,788,,,12,0,17,0,0
06/20/2020,Hawaii,798,,,10,0,17,0,0
06/21/2020,Hawaii,802,,,4,0,17,0,0
06/22/2020,Hawaii,805,,,3,0,17,0,0
06/23/2020,Hawaii,818,,,13,0,17,0,0
06/24/2020,Hawaii,833,,,15,0,17,0,0
06/25/2020,Hawaii,849,,,16,0,17,0,0
06/26/2020,Hawaii,855,,,6,0,17,0,0
06/27/2020,Hawaii,881,,,26,0,17,0,0
06/28/2020,Hawaii,883,,,2,0,18,1,0
06/29/2020,Hawaii,901,,,18,0,18,0,0
06/30/2020,Hawaii,908,,,7,0,18,0,0
07/01/2020,Hawaii,928,,,20,0,18,0,0
07/02/2020,Hawaii,956,,,28,0,18,0,0
07/03/2020,Hawaii,980,,,24,0,19,1,0
07/04/2020,Hawaii,1005,,,25,0,19,0,0
07/05/2020,Hawaii,1012,,,7,0,19,0,0
07/06/2020,Hawaii,1053,,,41,0,19,0,0
07/07/2020,Hawaii,1075,,,22,0,19,0,0
07/08/2020,Hawaii,1109,,,34,0,19,0,0
07/09/2020,Hawaii,1136,,,27,0,19,0,0
07/10/2020,Hawaii,1177,,,41,0,19,0,0
07/11/2020,Hawaii,1197,,,20,0,19,0,0
07/12/2020,Hawaii,1217,,,20,0,19,0,0
07/13/2020,Hawaii,1239,,,22,0,22,3,0
07/14/2020,Hawaii,1267,,,28,0,22,0,0
07/15/2020,Hawaii,1286,,,19,0,22,0,0
07/16/2020,Hawaii,1309,,,23,0,22,0,0
07/17/2020,Hawaii,1328,,,19,0,23,1,0
07/18/2020,Hawaii,1356,,,28,0,24,1,0
07/19/2020,Hawaii,1368,,,12,0,24,0,0
07/20/2020,Hawaii,1392,,,24,0,24,0,0
07/21/2020,Hawaii,1409,,,17,0,24,0,0
07/22/2020,Hawaii,1463,,,54,0,25,1,0
07/23/2020,Hawaii,1521,,,58,0,26,1,0
07/24/2020,Hawaii,1591,,,70,0,26,0,0
07/25/2020,Hawaii,1655,,,64,0,26,0,0
07/26/2020,Hawaii,1683,,,28,0,26,0,0
07/27/2020,Hawaii,1730,,,47,0,26,0,0
07/28/2020,Hawaii,1840,,,110,0,26,0,0
07/29/2020,Hawaii,1963,,,123,0,26,0,0
07/30/2020,Hawaii,2085,,,122,0,26,0,0
07/31/2020,Hawaii,2172,,,87,0,26,0,0
08/01/2020,Hawaii,2217,,,45,0,26,0,0
08/02/2020,Hawaii,2424,,,207,0,26,0,0
08/03/2020,Hawaii,2567,,,143,0,26,0,0
08/04/2020,Hawaii,2738,,,171,0,27,1,0
08/05/2020,Hawaii,2887,,,149,0,27,0,0
08/06/2020,Hawaii,3088,,,201,0,29,2,0
08/07/2020,Hawaii,3317,,,229,0,30,1,0
08/08/2020,Hawaii,3468,,,151,0,31,1,0
08/09/2020,Hawaii,3608,,,140,0,31,0,0
08/10/2020,Hawaii,3728,,,120,0,34,3,0
08/11/2020,Hawaii,3927,,,199,0,34,0,0
08/12/2020,Hawaii,4280,,,353,0,38,4,0
08/13/2020,Hawaii,4512,,,232,0,38,0,0
08/14/2020,Hawaii,4795,,,283,0,40,2,0
08/15/2020,Hawaii,5014,,,219,0,40,0,0
08/16/2020,Hawaii,5188,,,174,0,40,0,0
08/17/2020,Hawaii,5322,,,134,0,40,0,0
08/18/2020,Hawaii,5583,,,261,0,41,1,0
08/19/2020,Hawaii,5818,,,235,0,43,2,0
08/20/2020,Hawaii,6048,,,230,0,45,2,0
08/21/2020,Hawaii,6328,,,280,0,45,0,0
08/22/2020,Hawaii,6575,,,247,0,47,2,0
08/23/2020,Hawaii,6744,,,169,0,47,0,0
08/24/2020,Hawaii,6959,,,215,0,49,2,0
08/25/2020,Hawaii,7234,,,275,0,49,0,0
08/26/2020,Hawaii,7540,,,306,0,51,2,0
08/27/2020,Hawaii,7803,,,263,0,55,4,0
08/28/2020,Hawaii,8113,,,310,0,59,4,0
08/29/2020,Hawaii,8313,,,200,0,62,3,0
08/30/2020,Hawaii,8443,,,130,0,63,1,0
08/31/2020,Hawaii,8622,,,179,0,70,7,0
09/01/2020,Hawaii,8961,,,339,0,74,4,0
09/02/2020,Hawaii,9169,,,208,0,75,1,0
09/03/2020,Hawaii,9436,,,267,0,79,4,0
09/04/2020,Hawaii,9655,,,219,0,81,2,0
09/05/2020,Hawaii,9816,,,161,0,84,3,0
09/06/2020,Hawaii,9920,,,104,0,85,1,0
09/07/2020,Hawaii,9986,,,66,0,86,1,0
09/08/2020,Hawaii,10086,,,100,0,88,2,0
09/09/2020,Hawaii,10253,,,167,0,91,3,0
09/10/2020,Hawaii,10420,,,167,0,94,3,0
09/11/2020,Hawaii,10547,,,127,0,96,2,0
09/12/2020,Hawaii,10661,,,114,0,97,1,0
09/13/2020,Hawaii,10741,,,80,0,99,2,0
09/14/2020,Hawaii,10806,,,65,0,99,0,0
09/15/2020,Hawaii,10904,,,98,0,99,0,0
09/16/2020,Hawaii,11060,,,156,0,99,0,0
09/17/2020,Hawaii,11179,,,119,0,107,8,0
09/18/2020,Hawaii,11291,,,112,0,120,13,0
09/19/2020,Hawaii,11368,,,77,0,120,0,0
09/20/2020,Hawaii,11423,,,55,0,120,0,0
09/21/2020,Hawaii,11487,,,64,0,120,0,0
09/22/2020,Hawaii,11654,,,167,0,120,0,0
09/23/2020,Hawaii,11744,,,90,0,122,2,0
09/24/2020,Hawaii,11855,,,111,0,124,2,0
09/25/2020,Hawaii,11982,,,127,0,127,3,0
09/26/2020,Hawaii,12077,,,95,0,131,4,0
09/27/2020,Hawaii,12167,,,90,0,131,0,0
09/28/2020,Hawaii,12252,,,85,0,132,1,0
09/29/2020,Hawaii,12373,,,121,0,134,2,0
09/30/2020,Hawaii,12480,,,107,0,136,2,0
10/01/2020,Hawaii,12566,,,86,0,139,3,0
10/02/2020,Hawaii,12699,,,133,0,142,3,0
10/03/2020,Hawaii,12768,,,69,0,142,0,0
10/04/2020,Hawaii,12819,,,51,0,156,14,0
10/05/2020,Hawaii,12900,,,81,0,157,1,0
10/06/2020,Hawaii,13009,,,109,0,160,3,0
10/07/2020,Hawaii,13110,,,101,0,163,3,0
10/08/2020,Hawaii,13110,,,0,0,164,1,0
10/09/2020,Hawaii,13263,,,153,0,166,2,0
10/10/2020,Hawaii,13371,,,108,0,168,2,0
10/11/2020,Hawaii,13435,,,64,0,169,1,0
10/12/2020,Hawaii,13477,,,42,0,169,0,0
10/13/2020,Hawaii,13538,,,61,0,173,4,0
10/14/2020,Hawaii,13636,,,98,0,183,10,0
10/15/2020,Hawaii,13724,,,88,0,184,1,0
10/16/2020,Hawaii,13813,,,89,0,185,1,0
10/17/2020,Hawaii,13907,,,94,0,186,1,0
10/18/2020,Hawaii,13989,,,82,0,187,1,0
10/19/2020,Hawaii,14024,,,35,0,187,0,0
10/20/2020,Hawaii,14108,,,84,0,189,2,0
10/21/2020,Hawaii,14185,,,77,0,203,14,0
10/22/2020,Hawaii,14284,,,99,0,206,3,0
10/23/2020,Hawaii,14412,,,128,0,209,3,0
10/24/2020,Hawaii,14501,,,89,0,211,2,0
10/25/2020,Hawaii,14618,,,117,0,211,0,0
10/26/2020,Hawaii,14653,,,35,0,211,0,0
10/27/2020,Hawaii,14715,,,62,0,214,3,0
10/28/2020,Hawaii,14834,,,119,0,213,-1,0
10/29/2020,Hawaii,14841,,,7,0,214,1,0
10/30/2020,Hawaii,14933,,,92,0,215,1,0
10/31/2020,Hawaii,14995,,,62,0,218,3,0
11/01/2020,Hawaii,15075,,,80,0,218,0,0
11/02/2020,Hawaii,15147,,,72,0,218,0,0
11/03/2020,Hawaii,15229,,,82,0,218,0,0
11/04/2020,Hawaii,15379,,,150,0,218,0,0
11/05/2020,Hawaii,15471,,,92,0,218,0,0
11/06/2020,Hawaii,15584,,,113,0,218,0,0
11/07/2020,Hawaii,15707,,,123,0,219,1,0
11/08/2020,Hawaii,15834,,,127,0,220,1,0
11/09/2020,Hawaii,15892,,,58,0,220,0,0
11/10/2020,Hawaii,15961,,,69,0,221,1,0
11/11/2020,Hawaii,16077,,,116,0,221,0,0
11/12/2020,Hawaii,16171,,,94,0,221,0,0
11/13/2020,Hawaii,16274,,,103,0,221,0,0
11/14/2020,Hawaii,16379,,,105,0,221,0,0
11/15/2020,Hawaii,16379,,,0,0,221,0,0
11/16/2020,Hawaii,16471,,,92,0,221,0,0
11/17/2020,Hawaii,16515,,,44,0,221,0,0
11/18/2020,Hawaii,16577,,,62,0,222,1,0
11/19/2020,Hawaii,16677,,,100,0,222,0,0
11/20/2020,Hawaii,16766,,,89,0,222,0,0
11/21/2020,Hawaii,16919,,,153,0,229,7,0
11/22/2020,Hawaii,17039,,,120,0,231,2,0
11/23/2020,Hawaii,17142,,,103,0,231,0,0
01/22/2020,Vermont,0,,,0,,0,0,
01/23/2020,Vermont,0,,,0,,0,0,
01/24/2020,Vermont,0,,,0,,0,0,
01/25/2020,Vermont,0,,,0,,0,0,
01/26/2020,Vermont,0,,,0,,0,0,
01/27/2020,Vermont,0,,,0,,0,0,
01/28/2020,Vermont,0,,,0,,0,0,
01/29/2020,Vermont,0,,,0,,0,0,
01/30/2020,Vermont,0,,,0,,0,0,
01/31/2020,Vermont,0,,,0,,0,0,
02/01/2020,Vermont,0,,,0,,0,0,
02/02/2020,Vermont,0,,,0,,0,0,
02/03/2020,Vermont,0,,,0,,0,0,
02/04/2020,Vermont,0,,,0,,0,0,
02/05/2020,Vermont,0,,,0,,0,0,
02/06/2020,Vermont,0,,,0,,0,0,
02/07/2020,Vermont,0,,,0,,0,0,
02/08/2020,Vermont,0,,,0,,0,0,
02/09/2020,Vermont,0,,,0,,0,0,
02/10/2020,Vermont,0,,,0,,0,0,
02/11/2020,Vermont,0,,,0,,0,0,
02/12/2020,Vermont,0,,,0,,0,0,
02/13/2020,Vermont,0,,,0,,0,0,
02/14/2020,Vermont,0,,,0,,0,0,
02/15/2020,Vermont,0,,,0,,0,0,
02/16/2020,Vermont,0,,,0,,0,0,
02/17/2020,Vermont,0,,,0,,0,0,
02/18/2020,Vermont,0,,,0,,0,0,
02/19/2020,Vermont,0,,,0,,0,0,
02/20/2020,Vermont,0,,,0,,0,0,
02/21/2020,Vermont,0,,,0,,0,0,
02/22/2020,Vermont,0,,,0,,0,0,
02/23/2020,Vermont,0,,,0,,0,0,
02/24/2020,Vermont,0,,,0,,0,0,
02/25/2020,Vermont,0,,,0,,0,0,
02/26/2020,Vermont,0,,,0,,0,0,
02/27/2020,Vermont,0,,,0,,0,0,
02/28/2020,Vermont,0,,,0,,0,0,
02/29/2020,Vermont,0,,,0,,0,0,
03/01/2020,Vermont,0,,,0,,0,0,
03/02/2020,Vermont,0,,,0,,0,0,
03/03/2020,Vermont,0,,,0,,0,0,
03/04/2020,Vermont,0,,,0,,0,0,
03/05/2020,Vermont,0,,,0,,0,0,
03/06/2020,Vermont,0,,,0,,0,0,
03/07/2020,Vermont,0,,,0,,0,0,
03/08/2020,Vermont,1,,,1,,0,0,
03/09/2020,Vermont,1,,,0,,0,0,
03/10/2020,Vermont,1,,,0,,0,0,
03/11/2020,Vermont,1,,,0,,0,0,
03/12/2020,Vermont,2,,,1,,0,0,
03/13/2020,Vermont,2,,,0,,0,0,
03/14/2020,Vermont,3,,,1,,0,0,
03/15/2020,Vermont,4,,,1,,0,0,
03/16/2020,Vermont,8,,,4,,0,0,
03/17/2020,Vermont,10,,,2,,0,0,
03/18/2020,Vermont,12,,,2,,0,0,
03/19/2020,Vermont,16,,,4,,2,2,
03/20/2020,Vermont,29,,,13,,2,0,
03/21/2020,Vermont,49,,,20,,2,0,
03/22/2020,Vermont,52,,,3,,2,0,
03/23/2020,Vermont,75,,,23,,5,3,
03/24/2020,Vermont,95,,,20,,7,2,
03/25/2020,Vermont,123,,,28,,8,1,
03/26/2020,Vermont,156,,,33,,8,0,
03/27/2020,Vermont,184,,,28,,10,2,
03/28/2020,Vermont,211,,,27,,12,2,
03/29/2020,Vermont,235,,,24,,12,0,
03/30/2020,Vermont,256,,,21,,12,0,
03/31/2020,Vermont,293,,,37,,13,1,
04/01/2020,Vermont,321,,,28,,16,3,
04/02/2020,Vermont,338,,,17,,17,1,
04/03/2020,Vermont,389,,,51,,17,0,
04/04/2020,Vermont,461,,,72,,20,3,
04/05/2020,Vermont,512,,,51,,22,2,
04/06/2020,Vermont,543,,,31,,23,1,
04/07/2020,Vermont,575,,,32,,23,0,
04/08/2020,Vermont,605,,,30,,23,0,
04/09/2020,Vermont,628,,,23,,23,0,
04/10/2020,Vermont,679,,,51,,24,1,
04/11/2020,Vermont,711,,,32,,25,1,
04/12/2020,Vermont,727,,,16,,27,2,
04/13/2020,Vermont,748,,,21,,28,1,
04/14/2020,Vermont,750,,,2,,29,1,
04/15/2020,Vermont,759,,,9,,30,1,
04/16/2020,Vermont,768,,,9,,35,5,
04/17/2020,Vermont,779,,,11,,35,0,
04/18/2020,Vermont,803,,,24,,38,3,
04/19/2020,Vermont,812,,,9,0,38,0,0
04/20/2020,Vermont,816,,,4,0,38,0,0
04/21/2020,Vermont,818,,,2,0,40,2,0
04/22/2020,Vermont,823,,,5,0,40,0,0
04/23/2020,Vermont,825,,,2,0,43,3,0
04/24/2020,Vermont,827,,,2,0,44,1,0
04/25/2020,Vermont,843,,,16,0,46,2,0
04/26/2020,Vermont,851,,,8,0,46,0,0
04/27/2020,Vermont,855,,,4,0,47,1,0
04/28/2020,Vermont,862,,,7,0,47,0,0
04/29/2020,Vermont,862,,,0,0,47,0,0
04/30/2020,Vermont,866,,,4,0,49,2,0
05/01/2020,Vermont,879,,,13,0,50,1,0
05/02/2020,Vermont,886,,,7,0,51,1,0
05/03/2020,Vermont,897,,,11,0,52,1,0
05/04/2020,Vermont,902,,,5,0,52,0,0
05/05/2020,Vermont,906,,,4,0,52,0,0
05/06/2020,Vermont,908,,,2,0,52,0,0
05/07/2020,Vermont,916,,,8,0,53,1,0
05/08/2020,Vermont,918,,,2,0,53,0,0
05/09/2020,Vermont,921,,,3,0,53,0,0
05/10/2020,Vermont,927,,,6,0,53,0,0
05/11/2020,Vermont,926,,,-1,0,53,0,0
05/12/2020,Vermont,927,,,1,0,53,0,0
05/13/2020,Vermont,929,,,2,0,53,0,0
05/14/2020,Vermont,933,,,4,0,53,0,0
05/15/2020,Vermont,933,,,0,0,53,0,0
05/16/2020,Vermont,932,,,-1,0,53,0,0
05/17/2020,Vermont,940,,,8,0,54,1,0
05/18/2020,Vermont,940,,,0,0,54,0,0
05/19/2020,Vermont,944,,,4,0,54,0,0
05/20/2020,Vermont,945,,,1,0,54,0,0
05/21/2020,Vermont,950,,,5,0,54,0,0
05/22/2020,Vermont,952,,,2,0,54,0,0
05/23/2020,Vermont,954,,,2,0,54,0,0
05/24/2020,Vermont,956,,,2,0,54,0,0
05/25/2020,Vermont,962,,,6,0,54,0,0
05/26/2020,Vermont,967,,,5,0,54,0,0
05/27/2020,Vermont,971,,,4,0,54,0,0
05/28/2020,Vermont,974,,,3,0,55,1,0
05/29/2020,Vermont,975,,,1,0,55,0,0
05/30/2020,Vermont,977,,,2,0,55,0,0
05/31/2020,Vermont,981,,,4,0,55,0,0
06/01/2020,Vermont,983,,,2,0,55,0,0
06/02/2020,Vermont,988,,,5,0,55,0,0
06/03/2020,Vermont,990,,,2,0,55,0,0
06/04/2020,Vermont,1025,,,35,0,55,0,0
06/05/2020,Vermont,1027,,,2,0,55,0,0
06/06/2020,Vermont,1045,,,18,0,55,0,0
06/07/2020,Vermont,1063,,,18,0,55,0,0
06/08/2020,Vermont,1075,,,12,0,55,0,0
06/09/2020,Vermont,1084,,,9,0,55,0,0
06/10/2020,Vermont,1094,,,10,0,55,0,0
06/11/2020,Vermont,1109,,,15,0,55,0,0
06/12/2020,Vermont,1119,,,10,0,55,0,0
06/13/2020,Vermont,1125,,,6,0,55,0,0
06/14/2020,Vermont,1127,,,2,0,55,0,0
06/15/2020,Vermont,1128,,,1,0,55,0,0
06/16/2020,Vermont,1130,,,2,0,55,0,0
06/17/2020,Vermont,1129,,,-1,0,55,0,0
06/18/2020,Vermont,1135,,,6,0,56,1,0
06/19/2020,Vermont,1144,,,9,0,56,0,0
06/20/2020,Vermont,1147,,,3,0,56,0,0
06/21/2020,Vermont,1159,,,12,0,56,0,0
06/22/2020,Vermont,1163,,,4,0,56,0,0
06/23/2020,Vermont,1164,,,1,0,56,0,0
06/24/2020,Vermont,1184,,,20,0,56,0,0
06/25/2020,Vermont,1191,,,7,0,56,0,0
06/26/2020,Vermont,1198,,,7,0,56,0,0
06/27/2020,Vermont,1200,,,2,0,56,0,0
06/28/2020,Vermont,1202,,,2,0,56,0,0
06/29/2020,Vermont,1208,,,6,0,56,0,0
06/30/2020,Vermont,1208,,,0,0,56,0,0
07/01/2020,Vermont,1210,,,2,0,56,0,0
07/02/2020,Vermont,1227,,,17,0,56,0,0
07/03/2020,Vermont,1238,,,11,0,56,0,0
07/04/2020,Vermont,1238,,,0,0,56,0,0
07/05/2020,Vermont,1251,,,13,0,56,0,0
07/06/2020,Vermont,1251,,,0,0,56,0,0
07/07/2020,Vermont,1254,,,3,0,56,0,0
07/08/2020,Vermont,1256,,,2,0,56,0,0
07/09/2020,Vermont,1272,,,16,0,56,0,0
07/10/2020,Vermont,1283,,,11,0,56,0,0
07/11/2020,Vermont,1283,,,0,0,56,0,0
07/12/2020,Vermont,1296,,,13,0,56,0,0
07/13/2020,Vermont,1301,,,5,0,56,0,0
07/14/2020,Vermont,1305,,,4,0,56,0,0
07/15/2020,Vermont,1318,,,13,0,56,0,0
07/16/2020,Vermont,1325,,,7,0,56,0,0
07/17/2020,Vermont,1334,,,9,0,56,0,0
07/18/2020,Vermont,1338,,,4,0,56,0,0
07/19/2020,Vermont,1350,,,12,0,56,0,0
07/20/2020,Vermont,1360,,,10,0,56,0,0
07/21/2020,Vermont,1366,,,6,0,56,0,0
07/22/2020,Vermont,1366,,,0,0,56,0,0
07/23/2020,Vermont,1377,,,11,0,56,0,0
07/24/2020,Vermont,1385,,,8,0,56,0,0
07/25/2020,Vermont,1396,,,11,0,56,0,0
07/26/2020,Vermont,1400,,,4,0,56,0,0
07/27/2020,Vermont,1402,,,2,0,56,0,0
07/28/2020,Vermont,1405,,,3,0,56,0,0
07/29/2020,Vermont,1406,,,1,0,56,0,0
